ID,City,Month,Day,Year,AvgTemperature
638502,Vienna,1,15,2011,49
638503,Vienna,1,16,2011,43
638504,Vienna,1,17,2011,33
638505,Vienna,1,18,2011,34.9
638506,Vienna,1,19,2011,38.7
638507,Vienna,1,20,2011,34.3
638508,Vienna,1,21,2011,31.4
638509,Vienna,1,22,2011,29.7
638510,Vienna,1,23,2011,29.5
638511,Vienna,1,24,2011,26.5
638512,Vienna,1,25,2011,28
638513,Vienna,1,26,2011,32.5
638514,Vienna,1,27,2011,28
638515,Vienna,1,28,2011,23.2
638516,Vienna,1,29,2011,18.8
638517,Vienna,1,30,2011,21.9
638518,Vienna,1,31,2011,24.1
638519,Vienna,2,1,2011,23.1
638520,Vienna,2,2,2011,26.7
638521,Vienna,2,3,2011,27.3
638522,Vienna,2,4,2011,37.7
638523,Vienna,2,5,2011,48.1
638524,Vienna,2,6,2011,48.6
638525,Vienna,2,7,2011,47.2
638526,Vienna,2,8,2011,42
638527,Vienna,2,9,2011,37.7
638528,Vienna,2,10,2011,32.7
638529,Vienna,2,11,2011,43.3
638530,Vienna,2,12,2011,36.8
638531,Vienna,2,13,2011,30.8
638532,Vienna,2,14,2011,30.9
638533,Vienna,2,15,2011,29.9
638534,Vienna,2,16,2011,30.8
638535,Vienna,2,17,2011,32.9
638536,Vienna,2,18,2011,35.6
638537,Vienna,2,19,2011,35.9
638538,Vienna,2,20,2011,27.1
638539,Vienna,2,21,2011,20.9
638540,Vienna,2,22,2011,20.7
638541,Vienna,2,23,2011,20.5
638542,Vienna,2,24,2011,21.5
638543,Vienna,2,25,2011,24.1
638544,Vienna,2,26,2011,27.9
638545,Vienna,2,27,2011,28.9
638546,Vienna,2,28,2011,30.1
638547,Vienna,3,1,2011,32.7
638548,Vienna,3,2,2011,31
638549,Vienna,3,3,2011,30
638550,Vienna,3,4,2011,32.9
638551,Vienna,3,5,2011,34.2
638552,Vienna,3,6,2011,36.4
638553,Vienna,3,7,2011,30.7
638554,Vienna,3,8,2011,30
638555,Vienna,3,9,2011,33.5
638556,Vienna,3,10,2011,33.5
638557,Vienna,3,11,2011,44.4
638558,Vienna,3,12,2011,44.8
638559,Vienna,3,13,2011,52.9
638560,Vienna,3,14,2011,55.7
638561,Vienna,3,15,2011,50.5
638562,Vienna,3,16,2011,50.3
638563,Vienna,3,17,2011,51.1
638564,Vienna,3,18,2011,41.9
638565,Vienna,3,19,2011,40.6
638566,Vienna,3,20,2011,39.3
638567,Vienna,3,21,2011,40.6
638568,Vienna,3,22,2011,43.6
638569,Vienna,3,23,2011,50
638570,Vienna,3,24,2011,53.3
638571,Vienna,3,25,2011,54
638572,Vienna,3,26,2011,49.3
638573,Vienna,3,27,2011,41.8
638574,Vienna,3,28,2011,44.8
638575,Vienna,3,29,2011,49.3
638576,Vienna,3,30,2011,50
638577,Vienna,3,31,2011,53.6
638578,Vienna,4,1,2011,57.3
638579,Vienna,4,2,2011,56.9
638580,Vienna,4,3,2011,56.8
638581,Vienna,4,4,2011,54.5
638582,Vienna,4,5,2011,51.6
638583,Vienna,4,6,2011,57.5
638584,Vienna,4,7,2011,68.3
638585,Vienna,4,8,2011,58.9
638586,Vienna,4,9,2011,56.1
638587,Vienna,4,10,2011,54.1
638588,Vienna,4,11,2011,56.6
638589,Vienna,4,12,2011,54.1
638590,Vienna,4,13,2011,44
638591,Vienna,4,14,2011,42.9
638592,Vienna,4,15,2011,45.9
638593,Vienna,4,16,2011,48
638594,Vienna,4,17,2011,49.1
638595,Vienna,4,18,2011,50
638596,Vienna,4,19,2011,53.9
638597,Vienna,4,20,2011,54.8
638598,Vienna,4,21,2011,60.1
638599,Vienna,4,22,2011,61
638600,Vienna,4,23,2011,62.2
638601,Vienna,4,24,2011,58.8
638602,Vienna,4,25,2011,54.5
638603,Vienna,4,26,2011,51.7
638604,Vienna,4,27,2011,55.4
638605,Vienna,4,28,2011,57.8
638606,Vienna,4,29,2011,55.7
638607,Vienna,4,30,2011,57
638608,Vienna,5,1,2011,54.5
638609,Vienna,5,2,2011,54.1
638610,Vienna,5,3,2011,49.6
638611,Vienna,5,4,2011,45.4
638612,Vienna,5,5,2011,47.6
638613,Vienna,5,6,2011,50.4
638614,Vienna,5,7,2011,56.2
638615,Vienna,5,8,2011,52.2
638616,Vienna,5,9,2011,55.2
638617,Vienna,5,10,2011,60.8
638618,Vienna,5,11,2011,62.8
638619,Vienna,5,12,2011,63.8
638620,Vienna,5,13,2011,61.4
638621,Vienna,5,14,2011,59.3
638622,Vienna,5,15,2011,52.8
638623,Vienna,5,16,2011,55.3
638624,Vienna,5,17,2011,60.1
638625,Vienna,5,18,2011,60.9
638626,Vienna,5,19,2011,66
638627,Vienna,5,20,2011,67.6
638628,Vienna,5,21,2011,67.5
638629,Vienna,5,22,2011,66.7
638630,Vienna,5,23,2011,70.4
638631,Vienna,5,24,2011,69.4
638632,Vienna,5,25,2011,63.8
638633,Vienna,5,26,2011,64.2
638634,Vienna,5,27,2011,62.9
638635,Vienna,5,28,2011,53.1
638636,Vienna,5,29,2011,61.7
638637,Vienna,5,30,2011,64.5
638638,Vienna,5,31,2011,69
638639,Vienna,6,1,2011,66.8
638640,Vienna,6,2,2011,63.9
638641,Vienna,6,3,2011,67.1
638642,Vienna,6,4,2011,69.2
638643,Vienna,6,5,2011,69.7
638644,Vienna,6,6,2011,71.2
638645,Vienna,6,7,2011,70.5
638646,Vienna,6,8,2011,67.7
638647,Vienna,6,9,2011,61.2
638648,Vienna,6,10,2011,63.5
638649,Vienna,6,11,2011,65.5
638650,Vienna,6,12,2011,65
638651,Vienna,6,13,2011,67.2
638652,Vienna,6,14,2011,68.6
638653,Vienna,6,15,2011,69.8
638654,Vienna,6,16,2011,69.9
638655,Vienna,6,17,2011,69.5
638656,Vienna,6,18,2011,65.3
638657,Vienna,6,19,2011,59.2
638658,Vienna,6,20,2011,64.5
638659,Vienna,6,21,2011,71.3
638660,Vienna,6,22,2011,74.7
638661,Vienna,6,23,2011,67.6
638662,Vienna,6,24,2011,64.5
638663,Vienna,6,25,2011,61.8
638664,Vienna,6,26,2011,61.2
638665,Vienna,6,27,2011,66
638666,Vienna,6,28,2011,68.7
638667,Vienna,6,29,2011,73.2
638668,Vienna,6,30,2011,68.4
638669,Vienna,7,1,2011,62.1
638670,Vienna,7,2,2011,59.1
638671,Vienna,7,3,2011,57.2
638672,Vienna,7,4,2011,64.9
638673,Vienna,7,5,2011,66.5
638674,Vienna,7,6,2011,70.1
638675,Vienna,7,7,2011,75
638676,Vienna,7,8,2011,72.6
638677,Vienna,7,9,2011,76.2
638678,Vienna,7,10,2011,78
638679,Vienna,7,11,2011,73.2
638680,Vienna,7,12,2011,71.5
638681,Vienna,7,13,2011,80.1
638682,Vienna,7,14,2011,70.9
638683,Vienna,7,15,2011,64.2
638684,Vienna,7,16,2011,69
638685,Vienna,7,17,2011,73.6
638686,Vienna,7,18,2011,64.2
638687,Vienna,7,19,2011,69
638688,Vienna,7,20,2011,64.2
638689,Vienna,7,21,2011,61.4
638690,Vienna,7,22,2011,64.7
638691,Vienna,7,23,2011,63.1
638692,Vienna,7,24,2011,58.6
638693,Vienna,7,25,2011,58.9
638694,Vienna,7,26,2011,60.9
638695,Vienna,7,27,2011,65.1
638696,Vienna,7,28,2011,62.8
638697,Vienna,7,29,2011,66.3
638698,Vienna,7,30,2011,64.5
638699,Vienna,7,31,2011,61.3
638700,Vienna,8,1,2011,62.7
638701,Vienna,8,2,2011,69.2
638702,Vienna,8,3,2011,70.4
638703,Vienna,8,4,2011,66.3
638704,Vienna,8,5,2011,69.6
638705,Vienna,8,6,2011,71.9
638706,Vienna,8,7,2011,69
638707,Vienna,8,8,2011,62.5
638708,Vienna,8,9,2011,64.5
638709,Vienna,8,10,2011,59.7
638710,Vienna,8,11,2011,62
638711,Vienna,8,12,2011,64.7
638712,Vienna,8,13,2011,65.9
638713,Vienna,8,14,2011,70.7
638714,Vienna,8,15,2011,70.2
638715,Vienna,8,16,2011,67.7
638716,Vienna,8,17,2011,69
638717,Vienna,8,18,2011,74
638718,Vienna,8,19,2011,73.6
638719,Vienna,8,20,2011,70.1
638720,Vienna,8,21,2011,71.7
638721,Vienna,8,22,2011,76.8
638722,Vienna,8,23,2011,80.8
638723,Vienna,8,24,2011,79.9
638724,Vienna,8,25,2011,78.9
638725,Vienna,8,26,2011,81
638726,Vienna,8,27,2011,69.8
638727,Vienna,8,28,2011,61.3
638728,Vienna,8,29,2011,65.8
638729,Vienna,8,30,2011,66.2
638730,Vienna,8,31,2011,63.3
638731,Vienna,9,1,2011,65.4
638732,Vienna,9,2,2011,69.4
638733,Vienna,9,3,2011,71.9
638734,Vienna,9,4,2011,76.3
638735,Vienna,9,5,2011,72.1
638736,Vienna,9,6,2011,65.4
638737,Vienna,9,7,2011,64.9
638738,Vienna,9,8,2011,62.6
638739,Vienna,9,9,2011,62.7
638740,Vienna,9,10,2011,69.8
638741,Vienna,9,11,2011,72.2
638742,Vienna,9,12,2011,73
638743,Vienna,9,13,2011,72.2
638744,Vienna,9,14,2011,64.3
638745,Vienna,9,15,2011,61.9
638746,Vienna,9,16,2011,58.7
638747,Vienna,9,17,2011,62.4
638748,Vienna,9,18,2011,68
638749,Vienna,9,19,2011,52.7
638750,Vienna,9,20,2011,52.5
638751,Vienna,9,21,2011,60.2
638752,Vienna,9,22,2011,64
638753,Vienna,9,23,2011,61.9
638754,Vienna,9,24,2011,59.3
638755,Vienna,9,25,2011,61.3
638756,Vienna,9,26,2011,61.2
638757,Vienna,9,27,2011,61.2
638758,Vienna,9,28,2011,61.8
638759,Vienna,9,29,2011,60.5
638760,Vienna,9,30,2011,62.6
638761,Vienna,10,1,2011,62.5
638762,Vienna,10,2,2011,62.1
638763,Vienna,10,3,2011,59.8
638764,Vienna,10,4,2011,64.9
638765,Vienna,10,5,2011,63.9
638766,Vienna,10,6,2011,63.7
638767,Vienna,10,7,2011,50.2
638768,Vienna,10,8,2011,47.8
638769,Vienna,10,9,2011,46.8
638770,Vienna,10,10,2011,47.8
638771,Vienna,10,11,2011,62.5
638772,Vienna,10,12,2011,52.8
638773,Vienna,10,13,2011,49.2
638774,Vienna,10,14,2011,43.6
638775,Vienna,10,15,2011,41.5
638776,Vienna,10,16,2011,40.9
638777,Vienna,10,17,2011,41.2
638778,Vienna,10,18,2011,42.5
638779,Vienna,10,19,2011,46.1
638780,Vienna,10,20,2011,45.2
638781,Vienna,10,21,2011,42.6
638782,Vienna,10,22,2011,38.7
638783,Vienna,10,23,2011,41.8
638784,Vienna,10,24,2011,48.1
638785,Vienna,10,25,2011,47.7
638786,Vienna,10,26,2011,47.6
638787,Vienna,10,27,2011,48.7
638788,Vienna,10,28,2011,48.2
638789,Vienna,10,29,2011,48.9
638790,Vienna,10,30,2011,49.2
638791,Vienna,10,31,2011,46.4
638792,Vienna,11,1,2011,43.6
638793,Vienna,11,2,2011,44.6
638794,Vienna,11,3,2011,43.6
638795,Vienna,11,4,2011,48.1
638796,Vienna,11,5,2011,52.9
638797,Vienna,11,6,2011,49.7
638798,Vienna,11,7,2011,46.8
638799,Vienna,11,8,2011,48.4
638800,Vienna,11,9,2011,44.4
638801,Vienna,11,10,2011,42.4
638802,Vienna,11,11,2011,39.3
638803,Vienna,11,12,2011,36.9
638804,Vienna,11,13,2011,32.7
638805,Vienna,11,14,2011,29.3
638806,Vienna,11,15,2011,29.1
638807,Vienna,11,16,2011,28.9
638808,Vienna,11,17,2011,29.5
638809,Vienna,11,18,2011,34.3
638810,Vienna,11,19,2011,35.7
638811,Vienna,11,20,2011,32.1
638812,Vienna,11,21,2011,27.5
638813,Vienna,11,22,2011,26.6
638814,Vienna,11,23,2011,28.9
638815,Vienna,11,24,2011,31.9
638816,Vienna,11,25,2011,30.8
638817,Vienna,11,26,2011,37.3
638818,Vienna,11,27,2011,30.4
638819,Vienna,11,28,2011,41.9
638820,Vienna,11,29,2011,33.2
638821,Vienna,11,30,2011,32.4
638822,Vienna,12,1,2011,31.9
638823,Vienna,12,2,2011,30.5
638824,Vienna,12,3,2011,32.3
638825,Vienna,12,4,2011,38.7
638826,Vienna,12,5,2011,42.4
638827,Vienna,12,6,2011,39.3
638828,Vienna,12,7,2011,38.3
638829,Vienna,12,8,2011,40.3
638830,Vienna,12,9,2011,37
638831,Vienna,12,10,2011,41.6
638832,Vienna,12,11,2011,37.9
638833,Vienna,12,12,2011,39.8
638834,Vienna,12,13,2011,40.8
638835,Vienna,12,14,2011,36.5
638836,Vienna,12,15,2011,42.6
638837,Vienna,12,16,2011,41
638838,Vienna,12,17,2011,39.7
638839,Vienna,12,18,2011,37.8
638840,Vienna,12,19,2011,31.4
638841,Vienna,12,20,2011,29.1
638842,Vienna,12,21,2011,33.9
638843,Vienna,12,22,2011,37.5
638844,Vienna,12,23,2011,34.1
638845,Vienna,12,24,2011,39.2
638846,Vienna,12,25,2011,40.7
638847,Vienna,12,26,2011,44.3
638848,Vienna,12,27,2011,41.3
638849,Vienna,12,28,2011,38.7
638850,Vienna,12,29,2011,37.4
638851,Vienna,12,30,2011,37.3
638852,Vienna,12,31,2011,37.2
638853,Vienna,1,1,2012,33.1
638854,Vienna,1,2,2012,34.5
638855,Vienna,1,3,2012,43.3
638856,Vienna,1,4,2012,41.1
638857,Vienna,1,5,2012,41.7
638858,Vienna,1,6,2012,40.4
638859,Vienna,1,7,2012,39.3
638860,Vienna,1,8,2012,39.8
638861,Vienna,1,9,2012,39.6
638862,Vienna,1,10,2012,41.7
638863,Vienna,1,11,2012,43.7
638864,Vienna,1,12,2012,45.3
638865,Vienna,1,13,2012,38.6
638866,Vienna,1,14,2012,36.2
638867,Vienna,1,15,2012,32.8
638868,Vienna,1,16,2012,30.6
638869,Vienna,1,17,2012,32.9
638870,Vienna,1,18,2012,35.8
638871,Vienna,1,19,2012,40.8
638872,Vienna,1,20,2012,39.8
638873,Vienna,1,21,2012,36.3
638874,Vienna,1,22,2012,43.5
638875,Vienna,1,23,2012,43.6
638876,Vienna,1,24,2012,36.9
638877,Vienna,1,25,2012,31.6
638878,Vienna,1,26,2012,29.3
638879,Vienna,1,27,2012,27.9
638880,Vienna,1,28,2012,28.9
638881,Vienna,1,29,2012,26.2
638882,Vienna,1,30,2012,24.6
638883,Vienna,1,31,2012,21.4
638884,Vienna,2,1,2012,15.6
638885,Vienna,2,2,2012,11
638886,Vienna,2,3,2012,9.9
638887,Vienna,2,4,2012,12.9
638888,Vienna,2,5,2012,13.9
638889,Vienna,2,6,2012,11.9
638890,Vienna,2,7,2012,14
638891,Vienna,2,8,2012,15.4
638892,Vienna,2,9,2012,17.5
638893,Vienna,2,10,2012,13.9
638894,Vienna,2,11,2012,12.4
638895,Vienna,2,12,2012,14.3
638896,Vienna,2,13,2012,19.7
638897,Vienna,2,14,2012,26.2
638898,Vienna,2,15,2012,35.2
638899,Vienna,2,16,2012,32.9
638900,Vienna,2,17,2012,37.3
638901,Vienna,2,18,2012,40.2
638902,Vienna,2,19,2012,36.1
638903,Vienna,2,20,2012,36.2
638904,Vienna,2,21,2012,31.6
638905,Vienna,2,22,2012,38.3
638906,Vienna,2,23,2012,37.5
638907,Vienna,2,24,2012,49.3
638908,Vienna,2,25,2012,49.6
638909,Vienna,2,26,2012,40.2
638910,Vienna,2,27,2012,36.2
638911,Vienna,2,28,2012,40.9
638912,Vienna,2,29,2012,49
638913,Vienna,3,1,2012,51.3
638914,Vienna,3,2,2012,48.9
638915,Vienna,3,3,2012,40
638916,Vienna,3,4,2012,37.5
638917,Vienna,3,5,2012,37.5
638918,Vienna,3,6,2012,33.7
638919,Vienna,3,7,2012,31.5
638920,Vienna,3,8,2012,33.5
638921,Vienna,3,9,2012,40.8
638922,Vienna,3,10,2012,40.9
638923,Vienna,3,11,2012,45.3
638924,Vienna,3,12,2012,47
638925,Vienna,3,13,2012,48.3
638926,Vienna,3,14,2012,46.1
638927,Vienna,3,15,2012,45.4
638928,Vienna,3,16,2012,46.3
638929,Vienna,3,17,2012,50.7
638930,Vienna,3,18,2012,54.5
638931,Vienna,3,19,2012,50.9
638932,Vienna,3,20,2012,46.8
638933,Vienna,3,21,2012,48.2
638934,Vienna,3,22,2012,50.9
638935,Vienna,3,23,2012,54.1
638936,Vienna,3,24,2012,55.1
638937,Vienna,3,25,2012,57.7
638938,Vienna,3,26,2012,50.7
638939,Vienna,3,27,2012,52.1
638940,Vienna,3,28,2012,59.5
638941,Vienna,3,29,2012,54.5
638942,Vienna,3,30,2012,46.5
638943,Vienna,3,31,2012,48.2
638944,Vienna,4,1,2012,39.7
638945,Vienna,4,2,2012,49
638946,Vienna,4,3,2012,52
638947,Vienna,4,4,2012,58.6
638948,Vienna,4,5,2012,53
638949,Vienna,4,6,2012,47.4
638950,Vienna,4,7,2012,45.3
638951,Vienna,4,8,2012,36.9
638952,Vienna,4,9,2012,39.4
638953,Vienna,4,10,2012,47.4
638954,Vienna,4,11,2012,53.4
638955,Vienna,4,12,2012,44.2
638956,Vienna,4,13,2012,47.8
638957,Vienna,4,14,2012,50.9
638958,Vienna,4,15,2012,49.2
638959,Vienna,4,16,2012,44.2
638960,Vienna,4,17,2012,43.3
638961,Vienna,4,18,2012,45.1
638962,Vienna,4,19,2012,51.9
638963,Vienna,4,20,2012,49.7
638964,Vienna,4,21,2012,52.7
638965,Vienna,4,22,2012,48.5
638966,Vienna,4,23,2012,51.2
638967,Vienna,4,24,2012,52.3
638968,Vienna,4,25,2012,55.5
638969,Vienna,4,26,2012,59.1
638970,Vienna,4,27,2012,62.1
638971,Vienna,4,28,2012,66.5
638972,Vienna,4,29,2012,70.8
638973,Vienna,4,30,2012,69
638974,Vienna,5,1,2012,70.2
638975,Vienna,5,2,2012,70.2
638976,Vienna,5,3,2012,64
638977,Vienna,5,4,2012,58.6
638978,Vienna,5,5,2012,58.9
638979,Vienna,5,6,2012,59.8
638980,Vienna,5,7,2012,57.2
638981,Vienna,5,8,2012,57.6
638982,Vienna,5,9,2012,63.5
638983,Vienna,5,10,2012,66.5
638984,Vienna,5,11,2012,69.2
638985,Vienna,5,12,2012,59.8
638986,Vienna,5,13,2012,51.1
638987,Vienna,5,14,2012,51.5
638988,Vienna,5,15,2012,57
638989,Vienna,5,16,2012,49.7
638990,Vienna,5,17,2012,49.1
638991,Vienna,5,18,2012,50.2
638992,Vienna,5,19,2012,60
638993,Vienna,5,20,2012,66.6
638994,Vienna,5,21,2012,67.6
638995,Vienna,5,22,2012,63.2
638996,Vienna,5,23,2012,69.1
638997,Vienna,5,24,2012,70
638998,Vienna,5,25,2012,63.3
638999,Vienna,5,26,2012,60.9
639000,Vienna,5,27,2012,62.6
639001,Vienna,5,28,2012,60.5
639002,Vienna,5,29,2012,65.6
639003,Vienna,5,30,2012,65.9
639004,Vienna,5,31,2012,66.2
639005,Vienna,6,1,2012,62.1
639006,Vienna,6,2,2012,58.1
639007,Vienna,6,3,2012,67.3
639008,Vienna,6,4,2012,61.4
639009,Vienna,6,5,2012,57.2
639010,Vienna,6,6,2012,58.7
639011,Vienna,6,7,2012,68.6
639012,Vienna,6,8,2012,71.3
639013,Vienna,6,9,2012,61.3
639014,Vienna,6,10,2012,59.9
639015,Vienna,6,11,2012,60.5
639016,Vienna,6,12,2012,63.1
639017,Vienna,6,13,2012,59.2
639018,Vienna,6,14,2012,64.9
639019,Vienna,6,15,2012,65.9
639020,Vienna,6,16,2012,74.6
639021,Vienna,6,17,2012,75
639022,Vienna,6,18,2012,77.5
639023,Vienna,6,19,2012,78.3
639024,Vienna,6,20,2012,79.8
639025,Vienna,6,21,2012,75.5
639026,Vienna,6,22,2012,73.1
639027,Vienna,6,23,2012,68.1
639028,Vienna,6,24,2012,72.8
639029,Vienna,6,25,2012,65.2
639030,Vienna,6,26,2012,67.4
639031,Vienna,6,27,2012,68.4
639032,Vienna,6,28,2012,73.6
639033,Vienna,6,29,2012,76
639034,Vienna,6,30,2012,83
639035,Vienna,7,1,2012,84
639036,Vienna,7,2,2012,80.8
639037,Vienna,7,3,2012,79.8
639038,Vienna,7,4,2012,75.4
639039,Vienna,7,5,2012,76.2
639040,Vienna,7,6,2012,75.4
639041,Vienna,7,7,2012,75
639042,Vienna,7,8,2012,76.3
639043,Vienna,7,9,2012,74.6
639044,Vienna,7,10,2012,72.9
639045,Vienna,7,11,2012,72.3
639046,Vienna,7,12,2012,68.7
639047,Vienna,7,13,2012,57.4
639048,Vienna,7,14,2012,62
639049,Vienna,7,15,2012,61.5
639050,Vienna,7,16,2012,62.4
639051,Vienna,7,17,2012,64.3
639052,Vienna,7,18,2012,69.3
639053,Vienna,7,19,2012,72.1
639054,Vienna,7,20,2012,64.4
639055,Vienna,7,21,2012,61.4
639056,Vienna,7,22,2012,60.3
639057,Vienna,7,23,2012,66.1
639058,Vienna,7,24,2012,71
639059,Vienna,7,25,2012,68.4
639060,Vienna,7,26,2012,71
639061,Vienna,7,27,2012,74.8
639062,Vienna,7,28,2012,76.4
639063,Vienna,7,29,2012,70.8
639064,Vienna,7,30,2012,69.4
639065,Vienna,7,31,2012,71.2
639066,Vienna,8,1,2012,72.2
639067,Vienna,8,2,2012,75.2
639068,Vienna,8,3,2012,71.8
639069,Vienna,8,4,2012,73.2
639070,Vienna,8,5,2012,74.9
639071,Vienna,8,6,2012,78.1
639072,Vienna,8,7,2012,70.8
639073,Vienna,8,8,2012,68.7
639074,Vienna,8,9,2012,68.2
639075,Vienna,8,10,2012,66.4
639076,Vienna,8,11,2012,59.5
639077,Vienna,8,12,2012,61.9
639078,Vienna,8,13,2012,62.6
639079,Vienna,8,14,2012,63.6
639080,Vienna,8,15,2012,66.5
639081,Vienna,8,16,2012,68.6
639082,Vienna,8,17,2012,71.1
639083,Vienna,8,18,2012,70.9
639084,Vienna,8,19,2012,72.7
639085,Vienna,8,20,2012,78.1
639086,Vienna,8,21,2012,76.4
639087,Vienna,8,22,2012,77.5
639088,Vienna,8,23,2012,76.1
639089,Vienna,8,24,2012,79.1
639090,Vienna,8,25,2012,73.5
639091,Vienna,8,26,2012,64.7
639092,Vienna,8,27,2012,64.5
639093,Vienna,8,28,2012,65.9
639094,Vienna,8,29,2012,71.1
639095,Vienna,8,30,2012,73.2
639096,Vienna,8,31,2012,61.3
639097,Vienna,9,1,2012,58.3
639098,Vienna,9,2,2012,65.9
639099,Vienna,9,3,2012,67.4
639100,Vienna,9,4,2012,68.2
639101,Vienna,9,5,2012,69.9
639102,Vienna,9,6,2012,63.4
639103,Vienna,9,7,2012,63.4
639104,Vienna,9,8,2012,70.9
639105,Vienna,9,9,2012,67.9
639106,Vienna,9,10,2012,71.6
639107,Vienna,9,11,2012,71.1
639108,Vienna,9,12,2012,64.3
639109,Vienna,9,13,2012,51.2
639110,Vienna,9,14,2012,57.7
639111,Vienna,9,15,2012,60.3
639112,Vienna,9,16,2012,58.5
639113,Vienna,9,17,2012,62.7
639114,Vienna,9,18,2012,63.9
639115,Vienna,9,19,2012,56.3
639116,Vienna,9,20,2012,53.2
639117,Vienna,9,21,2012,52.2
639118,Vienna,9,22,2012,55.2
639119,Vienna,9,23,2012,55.4
639120,Vienna,9,24,2012,63
639121,Vienna,9,25,2012,65.2
639122,Vienna,9,26,2012,67.4
639123,Vienna,9,27,2012,62
639124,Vienna,9,28,2012,61.4
639125,Vienna,9,29,2012,58.3
639126,Vienna,9,30,2012,58.2
639127,Vienna,10,1,2012,62.1
639128,Vienna,10,2,2012,58.4
639129,Vienna,10,3,2012,59.8
639130,Vienna,10,4,2012,58.7
639131,Vienna,10,5,2012,58.2
639132,Vienna,10,6,2012,62.5
639133,Vienna,10,7,2012,57.5
639134,Vienna,10,8,2012,50.3
639135,Vienna,10,9,2012,49.3
639136,Vienna,10,10,2012,48.6
639137,Vienna,10,11,2012,48.3
639138,Vienna,10,12,2012,50.5
639139,Vienna,10,13,2012,53.3
639140,Vienna,10,14,2012,53.1
639141,Vienna,10,15,2012,54.6
639142,Vienna,10,16,2012,45.8
639143,Vienna,10,17,2012,46
639144,Vienna,10,18,2012,55.7
639145,Vienna,10,19,2012,50.4
639146,Vienna,10,20,2012,49.4
639147,Vienna,10,21,2012,49.2
639148,Vienna,10,22,2012,50.5
639149,Vienna,10,23,2012,46.8
639150,Vienna,10,24,2012,49.6
639151,Vienna,10,25,2012,49.4
639152,Vienna,10,26,2012,47.7
639153,Vienna,10,27,2012,45
639154,Vienna,10,28,2012,36
639155,Vienna,10,29,2012,33.7
639156,Vienna,10,30,2012,36.1
639157,Vienna,10,31,2012,39.6
639158,Vienna,11,1,2012,41.8
639159,Vienna,11,2,2012,42.1
639160,Vienna,11,3,2012,42.1
639161,Vienna,11,4,2012,45.8
639162,Vienna,11,5,2012,47
639163,Vienna,11,6,2012,45.9
639164,Vienna,11,7,2012,46.3
639165,Vienna,11,8,2012,46.5
639166,Vienna,11,9,2012,46.3
639167,Vienna,11,10,2012,46.4
639168,Vienna,11,11,2012,48.3
639169,Vienna,11,12,2012,48.6
639170,Vienna,11,13,2012,48
639171,Vienna,11,14,2012,37.4
639172,Vienna,11,15,2012,40.9
639173,Vienna,11,16,2012,43.5
639174,Vienna,11,17,2012,44.4
639175,Vienna,11,18,2012,42
639176,Vienna,11,19,2012,42.9
639177,Vienna,11,20,2012,42.2
639178,Vienna,11,21,2012,44.8
639179,Vienna,11,22,2012,41.8
639180,Vienna,11,23,2012,43.5
639181,Vienna,11,24,2012,44.8
639182,Vienna,11,25,2012,45.8
639183,Vienna,11,26,2012,44.9
639184,Vienna,11,27,2012,44.7
639185,Vienna,11,28,2012,50.3
639186,Vienna,11,29,2012,46.5
639187,Vienna,11,30,2012,39.8
639188,Vienna,12,1,2012,36.5
639189,Vienna,12,2,2012,35.4
639190,Vienna,12,3,2012,35
639191,Vienna,12,4,2012,34.2
639192,Vienna,12,5,2012,37.9
639193,Vienna,12,6,2012,31.8
639194,Vienna,12,7,2012,28.9
639195,Vienna,12,8,2012,25.4
639196,Vienna,12,9,2012,27.9
639197,Vienna,12,10,2012,30.5
639198,Vienna,12,11,2012,31.4
639199,Vienna,12,12,2012,26.8
639200,Vienna,12,13,2012,21.6
639201,Vienna,12,14,2012,27.2
639202,Vienna,12,15,2012,38.1
639203,Vienna,12,16,2012,35.6
639204,Vienna,12,17,2012,35.5
639205,Vienna,12,18,2012,35.1
639206,Vienna,12,19,2012,38.2
639207,Vienna,12,20,2012,34.6
639208,Vienna,12,21,2012,30.6
639209,Vienna,12,22,2012,30.4
639210,Vienna,12,23,2012,32
639211,Vienna,12,24,2012,32
639212,Vienna,12,25,2012,32.4
639213,Vienna,12,26,2012,37.1
639214,Vienna,12,27,2012,39.2
639215,Vienna,12,28,2012,39.6
639216,Vienna,12,29,2012,30
639217,Vienna,12,30,2012,31.7
639218,Vienna,12,31,2012,33.1
639219,Vienna,1,1,2013,31.6
639220,Vienna,1,2,2013,34.5
639221,Vienna,1,3,2013,39.3
639222,Vienna,1,4,2013,47.5
639223,Vienna,1,5,2013,46.5
639224,Vienna,1,6,2013,42.7
639225,Vienna,1,7,2013,34.3
639226,Vienna,1,8,2013,29
639227,Vienna,1,9,2013,38
639228,Vienna,1,10,2013,38.2
639229,Vienna,1,11,2013,34.7
639230,Vienna,1,12,2013,28
639231,Vienna,1,13,2013,26
639232,Vienna,1,14,2013,27.8
639233,Vienna,1,15,2013,29.5
639234,Vienna,1,16,2013,31.3
639235,Vienna,1,17,2013,29.2
639236,Vienna,1,18,2013,25.5
639237,Vienna,1,19,2013,23.8
639238,Vienna,1,20,2013,28.7
639239,Vienna,1,21,2013,32.7
639240,Vienna,1,22,2013,31.9
639241,Vienna,1,23,2013,26.1
639242,Vienna,1,24,2013,28.8
639243,Vienna,1,25,2013,25.2
639244,Vienna,1,26,2013,19.5
